"","x","y","year","y_rev"
"44",1.31966862854218,2.13440899351235,"1990",-2.13440899351235
"45",0.999304441341222,2.19874628321981,"1990",-2.19874628321981
"46",0.848482885314978,2.24055690727854,"1990",-2.24055690727854
"47",0.626351354734792,2.34224871533905,"1990",-2.34224871533905
"48",0.635599491595461,2.37601480753763,"1990",-2.37601480753763
"49",0.183041602193828,2.36743269397626,"1990",-2.36743269397626
"50",-0.0467566088634605,2.36599002842614,"1990",-2.36599002842614
"51",-0.211968339530701,2.39228155188715,"1990",-2.39228155188715
"52",-0.503929502710487,2.39594153077417,"1990",-2.39594153077417
"53",-0.672542676482736,2.29393736836676,"1990",-2.29393736836676
"54",-0.861356739383109,2.29245477699283,"1990",-2.29245477699283
"55",-1.2190483152662,2.05178733240644,"1990",-2.05178733240644
"56",-1.34108910131581,2.06081669486883,"1990",-2.06081669486883
"57",-1.35125782940807,1.99209843564456,"1990",-1.99209843564456
"58",-1.43013515315385,1.86624909373572,"1990",-1.86624909373572
"59",-1.48472848578364,1.78312447507028,"1990",-1.78312447507028
"60",-1.51364111010345,1.71154929745798,"1990",-1.71154929745798
"61",-1.43418031568813,1.46816857897737,"1990",-1.46816857897737
"62",-1.51615754400097,1.37429974301478,"1990",-1.37429974301478
"63",-1.39645919819961,1.30956218471712,"1990",-1.30956218471712
"64",-1.34283979240356,1.20423926918423,"1990",-1.20423926918423
"65",-0.957324308349278,1.09133039433522,"1990",-1.09133039433522
"66",-0.96745641458834,1.07847211786167,"1990",-1.07847211786167
"67",-0.718925838559751,0.989631476353047,"1990",-0.989631476353047
"68",-0.179323129382022,0.923907844821863,"1990",-0.923907844821863
"69",0.0347534826816784,0.9290189749713,"1990",-0.9290189749713
"70",0.168636534484368,0.912065571667299,"1990",-0.912065571667299
"71",0.250271855094877,0.94954992230902,"1990",-0.94954992230902
"72",0.653323065853003,0.99972373288594,"1990",-0.99972373288594
"73",0.716052200141868,1.0221107927875,"1990",-1.0221107927875
"74",0.889506319400002,1.10321050627942,"1990",-1.10321050627942
"75",1.29934845249376,1.13598698140825,"1990",-1.13598698140825
"76",1.45367339771383,1.44174026071989,"1990",-1.44174026071989
"77",1.32058995343057,1.46612912327013,"1990",-1.46612912327013
"78",1.50640701656186,1.51780238022609,"1990",-1.51780238022609
"79",1.42266565381555,1.65305196723381,"1990",-1.65305196723381
"80",1.60309127200328,1.65521111258701,"1990",-1.65521111258701
"81",1.38681494934307,3.3486057002191,"2000",-3.3486057002191
"82",1.37133894187298,3.46450374657019,"2000",-3.46450374657019
"83",1.36774360352858,3.62103171553133,"2000",-3.62103171553133
"84",1.01122514438041,3.63106172394643,"2000",-3.63106172394643
"85",0.913691754661159,3.76093302557178,"2000",-3.76093302557178
"86",0.745624401973112,3.74782807354935,"2000",-3.74782807354935
"87",0.478625870559803,3.88917971894568,"2000",-3.88917971894568
"88",0.501111993809956,3.93146794651924,"2000",-3.93146794651924
"89",0.320423700878814,3.90994884507765,"2000",-3.90994884507765
"90",0.054216695125281,3.9163606389139,"2000",-3.9163606389139
"91",-0.112712940381301,3.92205532410256,"2000",-3.92205532410256
"92",-0.332517043561088,3.9104665455314,"2000",-3.9104665455314
"93",-0.678186053016393,3.88219929504608,"2000",-3.88219929504608
"94",-0.919932809655741,3.81113419650191,"2000",-3.81113419650191
"95",-0.974968067953755,3.73986573747386,"2000",-3.73986573747386
"96",-1.18821530806948,3.63777251820016,"2000",-3.63777251820016
"97",-1.20175686075344,3.62638287788249,"2000",-3.62638287788249
"98",-1.23670145195809,3.58143520086334,"2000",-3.58143520086334
"99",-1.40008279367551,3.29300662586076,"2000",-3.29300662586076
"100",-1.47255697833703,3.26302711192674,"2000",-3.26302711192674
"101",-1.3309116776295,3.11627542216731,"2000",-3.11627542216731
"102",-1.35687330236956,3.04268000971448,"2000",-3.04268000971448
"103",-1.33866825185988,2.9807088534679,"2000",-2.9807088534679
"104",-1.33306703402302,2.95409501961193,"2000",-2.95409501961193
"105",-1.00116162401959,2.69862071412721,"2000",-2.69862071412721
"106",-0.789349492718162,2.60680554837473,"2000",-2.60680554837473
"107",-0.68441237504384,2.60992731660042,"2000",-2.60992731660042
"108",-0.587068643756975,2.56058348973449,"2000",-2.56058348973449
"109",-0.465681704457495,2.48268886478933,"2000",-2.48268886478933
"110",-0.32397466807575,2.64675119332221,"2000",-2.64675119332221
"111",0.368009791585004,2.58619016284612,"2000",-2.58619016284612
"112",0.512353124470023,2.61000373015585,"2000",-2.61000373015585
"113",0.626258875968082,2.57931747995761,"2000",-2.57931747995761
"114",0.680712722430307,2.63972932340588,"2000",-2.63972932340588
"115",1.17802891081186,2.89143096446219,"2000",-2.89143096446219
"116",1.23550922996418,2.88708783115271,"2000",-2.88708783115271
"117",1.29184838387134,2.89047682515737,"2000",-2.89047682515737
"118",1.31681535513193,2.88448181539908,"2000",-2.88448181539908
"119",1.31713386349336,3.01243120366898,"2000",-3.01243120366898
"120",1.44579732829696,3.10733842346471,"2000",-3.10733842346471
"121",1.36606825236975,4.89976447558514,"2010",-4.89976447558514
"122",1.25774207806078,4.98797422011892,"2010",-4.98797422011892
"123",1.23290502035244,5.11250176873955,"2010",-5.11250176873955
"124",0.948701380108737,5.13843614013581,"2010",-5.13843614013581
"125",0.926233832807523,5.23504025508394,"2010",-5.23504025508394
"126",0.659251592632387,5.30152128309899,"2010",-5.30152128309899
"127",0.637343705023927,5.41170179570691,"2010",-5.41170179570691
"128",0.324911561743007,5.34263968853283,"2010",-5.34263968853283
"129",0.243807476956701,5.33035002040645,"2010",-5.33035002040645
"130",-0.16894467259315,5.4300765850721,"2010",-5.4300765850721
"131",-0.178370223910143,5.4263286812052,"2010",-5.4263286812052
"132",-0.385329084169525,5.45272335179243,"2010",-5.45272335179243
"133",-0.573148768449504,5.40099057997654,"2010",-5.40099057997654
"134",-0.735576520380771,5.28182656905053,"2010",-5.28182656905053
"135",-0.854155605194518,5.28355488166376,"2010",-5.28355488166376
"136",-1.08371960092254,5.12617588043307,"2010",-5.12617588043307
"137",-1.10984974663926,5.12150671141931,"2010",-5.12150671141931
"138",-1.2426281928861,4.89667979134454,"2010",-4.89667979134454
"139",-1.30119664907486,4.85226328500622,"2010",-4.85226328500622
"140",-1.19379546365885,4.64409776011804,"2010",-4.64409776011804
"141",-1.25874497754089,4.57757749710813,"2010",-4.57757749710813
"142",-1.2182759441472,4.5235631307071,"2010",-4.5235631307071
"143",-1.17327040248378,4.51104819369704,"2010",-4.51104819369704
"144",-0.911751564617816,4.27861414378626,"2010",-4.27861414378626
"145",-0.703942488502869,4.30356135999399,"2010",-4.30356135999399
"146",-0.602683483758895,4.23608689527762,"2010",-4.23608689527762
"147",-0.595048533138565,4.18003362927648,"2010",-4.18003362927648
"148",-0.42353670882721,4.1877340215265,"2010",-4.1877340215265
"149",-0.14527009893213,4.1928570806849,"2010",-4.1928570806849
"150",0.126615457190549,4.13209865460455,"2010",-4.13209865460455
"151",0.143424370173827,4.1172853949158,"2010",-4.1172853949158
"152",0.508071803817699,4.16104668945169,"2010",-4.16104668945169
"153",0.495297959128595,4.18160352885599,"2010",-4.18160352885599
"154",0.743625739652509,4.23970796175058,"2010",-4.23970796175058
"155",0.759596023592351,4.32043043491704,"2010",-4.32043043491704
"156",1.00272273254412,4.41972621446977,"2010",-4.41972621446977
"157",1.09824253493471,4.48846497868381,"2010",-4.48846497868381
"158",1.41013224874308,4.63068153180327,"2010",-4.63068153180327
"159",1.19131361668949,4.99540676813427,"2010",-4.99540676813427
"160",1.10153490060605,5.11882313133369,"2010",-5.11882313133369
"161",1.2260126293531,6.39166679033521,"2020",-6.39166679033521
"162",1.2811959236645,6.52450758562285,"2020",-6.52450758562285
"163",1.12396247948277,6.6085684534484,"2020",-6.6085684534484
"164",0.998913206113913,6.68720014584786,"2020",-6.68720014584786
"165",0.767028560353141,6.74003124236224,"2020",-6.74003124236224
"166",0.79711934441595,6.81717489866275,"2020",-6.81717489866275
"167",0.550974097721316,6.87385677779297,"2020",-6.87385677779297
"168",0.480692985948469,6.88149289454904,"2020",-6.88149289454904
"169",0.204879220879753,6.96080110760151,"2020",-6.96080110760151
"170",0.164730557208408,6.93445229346067,"2020",-6.93445229346067
"171",-0.104804499899794,6.92278109017617,"2020",-6.92278109017617
"172",-0.42268960329534,6.90554804231486,"2020",-6.90554804231486
"173",-0.783119079453954,6.86057267697821,"2020",-6.86057267697821
"174",-0.900230568974099,6.78081181688275,"2020",-6.78081181688275
"175",-0.930079201453968,6.71312580713498,"2020",-6.71312580713498
"176",-1.19523637625139,6.67372854916058,"2020",-6.67372854916058
"177",-1.19290044286563,6.45222712302703,"2020",-6.45222712302703
"178",-1.09937477082608,6.42209405109461,"2020",-6.42209405109461
"179",-1.41810552580799,6.44692698197594,"2020",-6.44692698197594
"180",-1.38228953298717,6.33673366813306,"2020",-6.33673366813306
"181",-1.22620163457819,6.26974595121425,"2020",-6.26974595121425
"182",-1.35642142101317,6.25903002267034,"2020",-6.25903002267034
"183",-0.998509583819015,5.92686144626404,"2020",-5.92686144626404
"184",-0.93749035816562,5.89895204415259,"2020",-5.89895204415259
"185",-0.959371012418427,5.84530282418217,"2020",-5.84530282418217
"186",-0.872889746556312,5.86836960123423,"2020",-5.86836960123423
"187",-0.882907231799841,5.77064538527218,"2020",-5.77064538527218
"188",-0.283776313876949,5.72002474605581,"2020",-5.72002474605581
"189",-0.245332970634006,5.69566107160641,"2020",-5.69566107160641
"190",-0.0509920484990916,5.64293400457384,"2020",-5.64293400457384
"191",0.0220003842914057,5.66251679460043,"2020",-5.66251679460043
"192",0.448584436449779,5.73750359551039,"2020",-5.73750359551039
"193",0.725380570041767,5.73864580762037,"2020",-5.73864580762037
"194",0.717899251076834,5.75047410374239,"2020",-5.75047410374239
"195",0.73526781789773,5.76507063705291,"2020",-5.76507063705291
"196",0.841571611536288,5.71314602928932,"2020",-5.71314602928932
"197",1.03590922015127,5.8789468248155,"2020",-5.8789468248155
"198",1.00503500678431,5.92815686333573,"2020",-5.92815686333573
"199",1.308052391039,6.26072950536795,"2020",-6.26072950536795
"200",1.28700282764612,6.42103194444062,"2020",-6.42103194444062
